time	raw
128721	101
128721	89
128721	87
128721	87
128721	85
128722	90
128722	109
128722	128
128722	120
128722	100
128722	87
128723	90
128723	91
128723	84
128723	75
128723	70
128723	65
128724	54
128724	36
128724	28
128724	41
128724	45
128725	27
128725	2
128725	-10
128725	-13
128725	-18
128725	-24
128726	-34
128726	-35
128726	-17
128726	3
128726	8
128727	0
128727	-12
128727	-30
128827	-50
128827	-50
128827	-38
128827	-25
128827	-13
128827	-10
128827	-5
128827	-3
128828	2
128828	7
128828	12
128828	19
128828	23
128828	20
128828	16
128828	23
128829	40
128829	49
128829	45
128829	52
128829	65
128829	80
128829	82
128829	86
128829	99
128830	104
128830	102
128830	93
128830	85
128830	73
128830	72
128830	80
128830	88
128830	96
128830	96
128830	96
128830	98
128830	104
128830	107
128830	107
128830	109
128830	112
128830	105
128830	96
128830	92
128830	97
128830	112
128830	128
128830	138
128830	144
128831	145
128831	135
128831	107
128831	83
128831	72
128831	76
128831	75
128931	65
128931	45
128931	33
128931	35
128931	37
128931	24
128931	11
128931	4
128931	7
128931	11
128931	9
128931	7
128931	1
128931	-10
128931	-12
128932	-9
128932	-21
128932	-40
128932	-54
128932	-65
128933	-66
128933	-45
128933	-26
128933	-37
128933	-59
128934	-75
128934	-75
128934	-65
128934	-56
128934	-56
128935	-66
128935	-84
128935	-92
128935	-86
128935	-69
128936	-51
128936	-39
128936	-36
128936	-25
128936	-13
128937	-12
128937	-24
128937	-28
128937	-21
128938	-7
128938	3
128938	10
128938	19
128938	27
128939	32
128939	32
128939	27
128939	20
128939	18
128939	20
128940	21
128940	23
128940	24
128940	24
129040	22
129040	25
129040	40
129040	60
129040	73
129040	70
129040	57
129040	42
129040	48
129040	64
129040	68
129040	67
129040	61
129040	53
129040	43
129040	40
129040	38
129040	35
129040	37
129040	49
129040	59
129040	69
129040	81
129040	86
129040	93
129040	99
129040	99
129040	102
129040	120
129040	146
129040	153
129040	138
129040	120
129040	124
129040	138
129040	136
129040	128
129040	123
129040	137
129040	153
129040	144
129040	115
129040	89
129040	81
129040	90
129040	99
129040	96
129040	86
129040	80
129041	71
129041	64
129041	53
129041	52
129041	44
129041	33
129141	33
129141	44
129141	66
129141	67
129141	45
129141	27
129141	26
129141	32
129141	28
129141	20
129141	5
129141	2
129141	-7
129141	-17
129141	-20
129141	-22
129141	-10
129141	2
129141	12
129141	19
129141	28
129141	37
129141	33
129241	119
129241	112
129241	118
129241	136
129241	145
129241	146
129241	146
129241	138
129241	120
129241	105
129241	109
129241	113
129241	100
129241	76
129241	57
129241	53
129241	52
129241	49
129241	50
129241	55
129241	60
129241	56
129241	49
129241	38
129241	28
129241	22
129241	8
129241	-4
129241	-18
129241	-23
129241	-23
129241	-12
129241	-8
129241	-7
129241	-1
129241	-8
129241	-28
129241	-38
129241	-38
129241	-52
129241	-89
129242	-129
129242	-152
129242	-169
129242	-194
129242	-210
129242	-218
129242	-212
129242	-189
129242	-172
129242	-157
129242	-136
129342	-3
129343	3
129343	8
129344	26
129344	43
129344	42
129345	42
129345	61
129345	80
129346	87
129346	75
129346	50
129347	34
129347	72
129347	134
129348	179
129348	198
129348	219
129349	237
129349	263
129349	321
129350	386
129350	397
129350	375
129351	395
129351	451
129351	477
129352	481
129352	482
129352	481
129353	465
129353	459
129353	488
129354	534
129354	567
129354	576
129355	577
129355	566
129455	549
129455	534
129455	505
129455	472
129455	440
129455	404
129455	374
129455	353
129455	321
129455	273
129455	232
129455	208
129455	172
129455	120
129455	65
129455	23
129455	-4
129455	-36
129455	-77
129455	-119
129455	-132
129455	-137
129455	-165
129455	-190
129455	-202
129455	-211
129456	-231
129456	-262
129456	-283
129456	-297
129456	-302
129456	-323
129457	-348
129457	-354
129457	-338
129457	-334
129457	-342
129458	-357
129458	-372
129458	-371
129458	-354
129558	-341
129558	-332
129558	-327
129558	-325
129558	-309
129558	-279
129558	-257
129558	-250
129558	-259
129558	-273
129558	-286
129559	-292
129559	-278
129559	-266
129559	-270
129559	-274
129559	-254
129560	-227
129560	-198
129560	-181
129560	-168
129560	-156
129560	-150
129561	-153
129561	-161
129561	-166
129561	-164
129561	-155
129562	-141
129562	-129
129562	-115
129562	-103
129562	-99
129563	-99
129563	-102
129563	-97
129563	-86
129563	-81
129563	-73
129564	-58
129564	-37
129564	-22
129564	-18
129564	-11
129565	-8
129565	-14
129565	-10
129565	9
129565	32
129565	40
129566	33
129566	16
129566	6
129566	6
129566	9
129567	18
129567	34
129567	43
129567	40
129567	25
129567	7
129568	-8
129568	-17
129668	-13
129668	-3
129668	16
129668	37
129668	45
129668	38
129668	26
129668	36
129668	51
129668	57
129668	57
129668	58
129668	55
129668	53
129668	55
129668	57
129668	58
129668	53
129668	49
129668	49
129668	48
129668	56
129668	87
129668	123
129668	144
129668	137
129668	128
129668	121
129668	129
129668	140
129668	149
129668	148
129668	136
129668	122
129668	116
129668	118
129668	129
129668	137
129668	144
129668	151
129668	164
129669	171
129669	165
129669	151
129669	136
129669	130
129669	137
129669	152
129669	156
129669	156
129669	155
129669	161
129669	162
129669	147
129669	131
129669	122
129669	120
129669	118
129769	129
129769	136
129769	124
129769	108
129769	97
129769	98
129769	99
129769	92
129769	90
129769	88
129769	76
129769	65
129769	58
129769	52
129769	45
129769	49
129769	60
129769	70
129769	66
129769	52
129769	34
129769	16
129769	1
129769	5
129769	20
129769	23
129769	22
129769	18
129770	17
129770	26
129770	34
129770	33
129770	34
129770	37
129770	43
129770	55
129770	70
129770	70
129770	59
129770	58
129770	61
129770	61
129770	66
129770	72
129770	74
129770	74
129770	68
129770	66
129770	71
129770	82
129770	103
129770	118
129770	128
129770	125
129770	109
129770	97
129770	90
129770	85
129870	73
129870	80
129870	91
129870	96
129871	90
129871	86
129871	92
129871	114
129871	131
129871	130
129871	113
129872	102
129872	89
129872	71
129872	58
129872	52
129872	54
129873	60
129873	64
129873	59
129873	57
129873	68
129873	72
129874	60
129874	39
129874	18
129874	4
129874	4
129874	9
129875	8
129875	-2
129875	-9
129875	-9
129875	-7
129875	-6
129876	-10
129876	-18
129876	-19
129876	-14
129876	-17
129876	-14
129876	-14
129977	91
129978	99
129978	104
129978	105
129979	98
129979	90
129979	98
129980	108
129980	119
129980	133
129981	146
129981	156
129981	156
129982	136
129982	113
129982	113
129982	120
129983	130
129983	138
129983	144
129984	137
129984	121
129984	106
129985	105
129985	118
129985	125
129986	114
129986	98
129986	88
129987	91
129987	102
129987	104
129988	100
129988	98
129988	99
129989	104
129989	112
129989	108
129989	113
129989	117
130089	121
130089	124
130089	130
130089	129
130089	119
130089	114
130089	113
130089	100
130089	72
130089	53
130089	54
130089	64
130089	74
130089	85
130089	84
130089	70
130089	58
130089	57
130089	58
130089	52
130089	43
130089	48
130089	52
130089	40
130089	16
130089	1
130089	-1
130089	0
130089	-3
130089	-19
130089	-37
130089	-52
130089	-69
130089	-82
130089	-88
130089	-89
130089	-100
130089	-105
130089	-92
130089	-77
130089	-69
130089	-54
130089	-37
130089	-17
130089	1
130089	8
130089	17
130089	33
130089	48
130089	50
130089	38
130089	29
130089	39
130089	54
130089	60
130089	59
130089	40
130089	25
130089	34
130189	39
130189	37
130190	33
130190	32
130190	34
130191	39
130191	43
130191	45
130192	38
130192	19
130192	9
130193	12
130193	17
130193	20
130194	27
130194	33
130194	36
130195	26
130195	13
130195	18
130196	32
130196	29
130196	20
130197	17
130197	25
130197	20
130198	-6
130198	-21
130198	-19
130199	-5
130199	-3
130199	-11
130199	-20
130199	-26
130199	-27
130200	-19
130200	-9
130200	-3
130200	0
130200	5
130200	-3
130201	-27
130201	-40
130201	-26
130201	-11
130301	-13
130301	-23
130301	-29
130301	-33
130301	-21
130301	-2
130301	3
130301	-5
130301	-19
130301	-20
130301	-7
130301	-9
130301	-24
130301	-39
130301	-38
130301	-26
130301	-19
130301	-23
130301	-30
130301	-34
130301	-22
130301	-10
130301	-1
130301	3
130301	6
130301	13
130301	16
130301	9
130301	9
130301	18
130301	23
130301	21
130301	16
130301	7
130301	10
130301	25
130301	39
130301	38
130301	38
130301	37
130301	32
130301	20
130301	11
130301	10
130301	24
130301	51
130301	70
130301	74
130301	71
130301	73
130301	81
130301	87
130301	81
130302	65
130302	44
130302	21
130302	6
130302	-1
130302	-6
130302	-8
130302	-6
130302	-1
130302	9
130402	13
130402	19
130402	19
130402	9
130402	1
130402	-6
130402	-18
130402	-20
130402	-17
130402	-19
130402	-33
130402	-41
130402	-34
130402	-20
130402	-11
130402	1
130402	16
130402	17
130402	3
130402	-7
130402	-10
130402	-4
130402	2
130403	2
130403	-2
130403	1
130403	10
130403	22
130403	13
130403	-1
130403	-10
130403	-12
130403	-10
130403	-18
130403	-34
130403	-50
130403	-57
130403	-52
130403	-43
130403	-41
130403	-37
130403	-35
130403	-40
130403	-44
130403	-40
130403	-29
130403	-22
130403	-20
130403	-21
130403	-8
130404	3
130404	16
130404	24
130404	21
130504	18
130504	36
130504	60
130504	72
130504	56
130504	37
130504	34
130504	48
130504	64
130504	68
130504	64
130504	51
130504	40
130504	39
130504	44
130504	48
130504	43
130504	40
130504	35
130504	43
130504	59
130504	58
130504	35
130504	9
130504	-1
130504	0
130504	-6
130504	-27
130504	-51
130504	-67
130504	-73
130504	-74
130504	-69
130504	-67
130504	-67
130504	-74
130504	-85
130504	-91
130504	-85
130504	-72
130504	-71
130504	-66
130504	-49
130504	-30
130505	-35
130505	-53
130505	-54
130505	-44
130505	-39
130505	-36
130505	-36
130505	-38
130505	-33
130505	-22
130605	-23
130605	-35
130605	-44
130605	-42
130605	-37
130605	-39
130605	-56
130605	-72
130605	-71
130605	-51
130605	-30
130605	-36
130605	-59
130605	-69
130605	-55
130605	-28
130605	-6
130605	8
130605	13
130605	22
130606	34
130606	39
130606	39
130606	40
130606	42
130606	48
130606	43
130606	40
130606	27
130606	17
130606	12
130606	20
130606	28
130606	29
130606	37
130606	57
130606	70
130606	65
130606	59
130606	60
130607	72
130607	87
130607	84
130607	60
130607	40
130607	34
130607	39
130607	48
130607	57
130707	53
130707	38
130707	33
130707	36
130707	38
130707	28
130707	22
130707	24
130707	35
130707	44
130707	50
130707	40
130707	24
130707	11
130707	7
130707	4
130707	-8
130707	-22
130707	-22
130707	-14
130707	-11
130707	-11
130707	-22
130707	-39
130707	-58
130707	-71
130707	-73
130707	-72
130707	-75
130707	-77
130707	-84
130707	-99
130707	-110
130707	-114
130707	-107
130707	-104
130707	-105
130707	-123
130707	-139
130707	-148
130707	-149
130707	-136
130707	-117
130707	-118
130707	-146
130707	-169
130708	-177
130708	-171
130708	-164
130708	-165
130808	-170
130808	-168
130808	-157
130808	-149
130808	-148
130808	-138
130808	-123
130808	-129
130808	-145
130808	-152
130808	-140
130808	-114
130808	-94
130808	-88
130808	-87
130808	-81
130808	-68
130808	-51
130808	-55
130809	-71
130809	-84
130809	-90
130809	-92
130809	-86
130809	-70
130809	-54
130809	-50
130809	-52
130809	-54
130809	-45
130809	-37
130809	-38
130809	-43
130809	-37
130809	-24
130809	-18
130809	-27
130809	-30
130809	-24
130809	-26
130809	-34
130809	-37
130809	-39
130809	-51
130810	-66
130810	-68
130810	-57
130810	-41
130810	-37
130810	-45
130810	-50
130810	-39
130810	-34
130810	-37
130910	-45
130910	-62
130910	-72
130910	-81
130911	-77
130911	-67
130911	-56
130911	-60
130911	-87
130911	-117
130912	-129
130912	-115
130912	-102
130912	-109
130912	-119
130912	-116
130913	-105
130913	-106
130913	-119
130913	-122
130913	-120
130913	-121
130914	-131
130914	-137
130914	-123
130914	-101
130914	-88
130914	-99
130915	-106
130915	-109
130915	-122
130915	-130
130915	-119
130916	-105
130916	-93
130916	-82
130916	-71
130916	-66
130916	-62
130917	-50
130917	-38
130917	-37
130917	-35
130917	-23
130917	-17
130918	-10
130918	5
130918	27
130918	37
130918	27
130918	29
130919	60
130919	92
130919	102
131019	103
131019	115
131019	124
131019	146
131019	165
131019	171
131019	164
131019	157
131019	162
131019	163
131019	156
131019	154
131019	155
131019	160
131019	154
131019	145
131019	136
131019	131
131019	132
131019	146
131019	164
131020	176
131020	187
131020	209
131020	241
131020	265
131020	280
131020	296
131020	307
131020	312
131020	316
131020	310
131020	305
131020	306
131020	307
131020	309
131020	306
131020	299
131020	294
131020	306
131020	321
131020	315
131020	306
131020	290
131020	282
131020	299
131021	326
131021	342
131021	342
131021	344
131021	362
131021	381
131021	389
131021	392
131021	395
131021	395
131021	392
131021	384
131121	375
131121	368
131121	364
131121	375
131122	386
131122	389
131122	392
131122	404
131122	403
131122	396
131123	387
131123	376
131123	365
131123	348
131123	328
131124	300
131124	275
131124	256
131124	246
131124	242
131124	229
131125	212
131125	197
131125	187
131125	178
131125	165
131125	154
131126	140
131126	119
131126	93
131126	56
131126	12
131126	-14
131127	-33
131127	-57
131127	-89
131127	-115
131127	-136
131127	-158
131128	-195
131128	-230
131128	-250
131128	-268
131128	-292
131128	-316
131129	-353
131129	-401
131129	-450
131129	-492
131129	-535
131229	-578
131229	-616
131229	-649
131229	-683
131229	-721
131229	-743
131229	-757
131229	-776
131229	-804
131229	-824
131229	-833
131229	-838
131229	-842
131229	-844
131229	-837
131229	-817
131229	-794
131229	-774
131229	-756
131230	-741
131230	-727
131230	-718
131230	-713
131230	-705
131230	-694
131230	-667
131230	-634
131230	-620
131230	-625
131230	-618
131230	-601
131230	-586
131230	-577
131230	-555
131230	-529
131230	-507
131230	-502
131230	-502
131230	-491
131230	-468
131230	-438
131230	-420
131230	-411
131230	-410
131231	-393
131231	-364
131231	-340
131231	-314
131231	-282
131231	-251
131231	-236
131231	-241
131231	-237
131231	-220
131331	-202
131331	-193
131331	-189
131331	-193
131331	-197
131331	-193
131331	-173
131331	-149
131331	-141
131331	-139
131331	-137
131331	-134
131331	-126
131331	-124
131331	-116
131331	-94
131331	-75
131331	-68
131331	-61
131331	-56
131331	-52
131331	-44
131331	-34
131331	-20
131331	-9
131331	-2
131331	6
131331	20
131331	34
131331	44
131331	41
131331	21
131331	12
131331	19
131331	25
131331	33
131331	40
131331	55
131331	74
131331	85
131331	77
131331	70
131331	80
131331	101
131331	118
131331	130
131331	137
131331	141
131331	146
131431	146
131431	144
131431	147
131431	150
131431	151
131431	160
131431	161
131431	153
131431	154
131431	160
131431	160
131431	166
131432	180
131432	186
131432	184
131433	178
131433	171
131433	161
131434	151
131434	150
131434	160
131434	162
131434	154
131434	153
131434	156
131434	163
131434	167
131434	165
131434	163
131434	163
131434	162
131435	161
131435	150
131435	136
131435	124
131435	122
131435	124
131435	123
131435	120
131435	117
131435	113
131435	114
131435	160
131435	172
131435	170
131435	164
131435	165
131435	178
131435	186
131435	186
131435	184
131435	182
131435	169
131435	161
131435	156
131435	163
131435	166
131435	169
131539	169
131539	178
131539	193
131539	196
131539	188
131539	183
131539	182
131539	187
131539	192
131539	204
131539	218
131539	226
131539	218
131539	209
131539	208
131540	215
131540	229
131540	237
131540	242
131540	232
131540	220
131540	219
131540	226
131540	227
131540	221
131540	219
131540	224
131540	224
131540	217
131540	215
131540	213
131540	211
131540	226
131540	236
131540	233
131540	231
131540	240
131540	245
131540	241
131540	229
131540	215
131540	208
131540	200
131540	203
131540	214
131540	227
131540	237
131540	230
131540	210
131640	196
131640	211
131640	232
131640	249
131640	250
131640	236
131640	224
131640	210
131640	202
131640	201
131640	208
131640	214
131640	218
131640	217
131640	215
131640	210
131640	201
131640	198
131640	193
131640	189
131640	193
131640	188
131640	179
131640	167
131640	163
131640	165
131641	167
131641	162
131641	151
131641	148
131641	149
131641	148
131641	154
131641	170
131641	177
131641	165
131641	155
131641	160
131641	170
131641	179
131641	182
131641	187
131641	189
131641	185
131641	184
131641	188
131641	200
131641	209
131641	214
131641	215
131741	214
131741	208
131741	209
131741	218
131742	221
131742	220
131742	232
131742	242
131742	248
131742	249
131743	243
131743	245
131743	247
131743	236
131743	231
131743	234
131744	240
131744	236
131744	232
131744	232
131744	234
131744	230
131745	232
131745	237
131745	245
131745	237
131745	227
131745	218
131746	217
131746	212
131746	193
131746	176
131746	169
131746	167
131747	173
131747	183
131747	188
131747	192
131747	195
131747	210
131748	225
131748	221
131748	202
131748	180
131748	165
131748	154
131749	148
131749	137
131749	128
131749	120
131749	116
131749	114
131750	114
131750	105
131750	97
131750	98
131750	117
131750	147
131850	166
131850	176
131850	176
131850	173
131850	173
131850	176
131850	186
131850	201
131850	195
131850	172
131850	162
131850	169
131850	182
131850	188
131850	193
131850	192
131850	194
131850	193
131850	196
131850	202
131850	202
131850	200
131850	202
131851	214
131851	218
131851	208
131851	201
131851	204
131851	208
131851	210
131851	210
131851	212
131851	218
131851	225
131851	220
131851	217
131851	217
131851	217
131851	225
131851	233
131851	224
131851	195
131851	177
131851	184
131851	201
131851	209
131851	198
131851	179
131851	167
131852	161
131852	153
131852	146
131852	145
131852	140
131852	129
131852	123
131852	122
131852	125
131852	134
131953	137
131953	136
131953	137
131953	128
131953	115
131953	107
131954	105
131954	107
131954	106
131954	102
131954	97
131954	107
131955	130
131955	134
131955	123
131955	118
131955	115
131956	113
131956	109
131956	102
131956	98
131956	96
131956	99
131957	101
131957	100
131957	99
131957	91
131957	93
131957	114
131958	130
131958	124
131958	112
131958	107
131958	121
131958	149
131959	160
131959	148
131959	130
131959	124
131959	134
131959	149
131960	168
131960	173
131960	178
131960	181
131960	187
131961	189
131961	184
131961	170
131961	165
131961	157
131961	149
131962	145
132062	138
132062	128
132062	120
132062	131
132062	148
132062	147
132062	120
132062	117
132062	119
132062	122
132062	120
132062	116
132062	115
132062	117
132062	118
132062	114
132062	100
132062	93
132062	103
132062	113
132062	114
132062	116
132062	117
132062	106
132062	102
132062	108
132062	113
132062	103
132162	102
132162	113
132162	122
132162	129
132163	117
132163	107
132163	116
132163	131
132163	132
132163	118
132164	106
132164	117
132164	140
132164	145
132164	149
132165	166
132165	179
132165	179
132165	173
132165	162
132165	153
132166	169
132166	180
132166	167
132166	162
132166	166
132166	173
132167	181
132167	173
132167	164
132167	165
132167	171
132167	182
132168	187
132168	185
132168	169
132168	150
132168	144
132168	146
132169	145
132169	138
132169	133
132169	133
132169	129
132169	117
132170	107
132170	108
132170	115
132170	107
132170	100
132171	96
132171	97
132171	87
132171	80
132271	77
132271	73
132271	70
132271	70
132271	61
132271	54
132271	50
132271	56
132271	67
132271	66
132271	57
132271	51
132271	51
132271	38
132271	6
132271	-17
132271	-1
132271	45
132271	88
132271	101
132272	97
132272	102
132272	123
132272	156
132272	185
132272	199
132272	201
132272	199
132272	202
132272	215
132272	229
132272	220
132272	200
132272	202
132272	233
132272	261
132272	259
132272	241
132272	227
132272	229
132272	231
132272	220
132272	195
132273	166
132273	149
132273	140
132273	140
132273	138
132273	135
132273	133
132273	128
132273	117
132273	115
132273	114
132373	106
132373	100
132373	105
132373	100
132374	81
132374	75
132374	82
132374	85
132374	76
132374	70
132375	69
132375	76
132375	103
132375	121
132375	121
132375	117
132376	117
132376	109
132376	92
132376	85
132376	90
132376	89
132377	71
132377	56
132377	56
132377	61
132377	64
132377	55
132378	53
132378	56
132378	59
132378	56
132378	49
132378	42
132379	44
132379	41
132379	36
132379	41
132379	53
132380	55
132380	48
132380	34
132380	21
132380	18
132380	19
132381	17
132381	16
132381	18
132381	10
132381	9
132381	19
132382	29
132382	35
132382	24
132382	8
132382	-3
132382	-6
132383	-9
132383	-24
132483	-40
132483	-38
132483	-18
132483	-4
132483	-6
132483	-12
132483	-9
132483	5
132483	35
132483	57
132483	66
132483	65
132483	60
132483	58
132483	51
132483	43
132483	35
132483	19
132483	16
132483	19
132483	24
132484	28
132484	28
132484	27
132484	28
132484	28
132484	26
132484	27
132484	33
132484	42
132484	51
132484	49
132484	39
132484	41
132484	52
132484	60
132484	60
132484	65
132484	75
132485	76
132485	70
132485	56
132485	43
132485	43
132485	54
132485	72
132485	75
132485	67
132485	60
132585	68
132585	71
132585	72
132585	66
132585	54
132585	50
132585	53
132585	51
132585	29
132585	7
132585	-5
132585	-9
132585	-10
132585	-10
132585	-5
132585	4
132585	7
132585	6
132585	10
132585	19
132585	34
132585	44
132585	52
132585	53
132585	50
132585	51
132585	61
132585	60
132585	53
132585	39
132585	35
132585	37
132585	36
132585	36
132585	39
132586	37
132586	21
132586	5
132586	4
132586	16
132586	32
132586	34
132586	28
132586	24
132586	11
132586	4
132586	2
132586	3
132586	2
132586	1
132586	3
132586	7
132586	19
132586	20
132586	18
132586	24
132586	33
132586	40
132586	44
132686	55
132686	67
132686	72
132686	81
132686	87
132686	92
132686	91
132686	88
132686	92
132686	96
132686	92
132686	96
132686	107
132686	122
132686	138
132686	146
132686	144
132687	135
132687	131
132687	134
132687	132
132687	121
132687	118
132687	114
132687	114
132687	118
132687	120
132687	109
132687	92
132687	72
132687	59
132687	54
132687	51
132687	53
132687	53
132687	42
132687	33
132687	25
132687	22
132687	21
132687	20
132687	22
132687	27
132687	36
132687	37
132687	36
132687	39
132687	56
132687	80
132687	86
132687	75
132687	68
132687	70
132687	70
132787	59
132787	52
132787	51
132787	51
132787	53
132787	60
132787	60
132787	53
132787	42
132787	36
132787	34
132787	29
132787	28
132787	33
132787	36
132787	36
132787	27
132787	16
132787	9
132787	22
132787	48
132787	64
132787	55
132787	43
132787	51
132787	57
132787	57
132787	59
132787	67
132787	69
132787	67
132787	72
132787	81
132787	88
132787	92
132787	102
132787	105
132787	96
132787	85
132787	83
132787	83
132787	81
132787	86
132787	88
132787	84
132787	86
132787	96
132787	100
132787	96
132887	85
132887	69
132887	39
132887	24
132887	39
132887	55
132887	55
132887	52
132887	53
132887	57
132887	64
132887	69
132887	75
132887	82
132887	82
132887	71
132887	61
132887	57
132887	55
132887	59
132887	69
132887	66
132887	52
132887	37
132887	35
132887	41
132887	48
132887	52
132887	54
132887	65
132887	75
132887	71
132887	58
132887	56
132887	54
132887	45
132887	39
132887	29
132887	37
132887	51
132887	56
132887	53
132887	44
132887	44
132887	45
132987	38
132987	22
132987	3
132987	-18
132987	-29
132987	-34
132987	-26
132987	-11
132987	-3
132987	-1
132987	3
132987	13
132987	25
132987	26
132987	26
132987	35
132987	39
132988	36
132988	38
132988	43
132988	44
132988	42
132988	43
132988	39
132988	33
132988	32
132988	28
132988	22
132988	17
132988	23
132988	39
132988	56
132988	64
132988	60
132988	53
132988	44
132988	48
132988	55
132988	66
132988	69
132988	58
132988	56
132988	68
132988	80
132988	72
132988	48
132988	28
132988	37
132988	50
132988	40
132988	22
132988	19
132988	35
132988	60
132988	68
132988	73
132988	81
132988	84
133088	75
133088	68
133088	67
133088	69
133088	70
133088	77
133088	92
133088	90
133088	72
133088	59
133088	59
133088	56
133088	42
133088	25
133088	6
133088	-8
133088	-10
133088	-8
133088	-8
133088	-1
133088	7
133088	6
133088	1
133088	-1
133088	3
133088	1
133088	-18
133088	-37
133088	-43
133088	-35
133088	-18
133088	-9
133088	-12
133088	-13
133088	-17
133088	-18
133088	-18
133088	-21
133088	-12
133088	1
133088	6
133088	-3
133088	-11
133088	-18
133088	-12
133188	7
133188	28
133188	37
133188	32
133188	9
133188	-6
133188	-6
133188	11
133188	34
133188	44
133188	51
133188	41
133188	20
133188	-2
133188	-11
133188	-3
133188	21
133188	26
133188	5
133188	-11
133188	-9
133188	-5
133188	-7
133188	-4
133188	3
133188	12
133188	26
133188	43
133188	54
133188	55
133188	50
133188	45
133188	58
133188	66
133188	61
133188	57
133188	57
133188	55
133188	52
133188	42
133188	28
133188	16
133188	0
133188	-8
133188	-7
133188	2
133188	13
133188	20
133189	16
133189	11
133189	21
133189	29
133189	29
133189	28
133289	28
133289	26
133289	13
133289	2
133289	-1
133289	-3
133289	3
133289	1
133289	-13
133289	-19
133289	-5
133289	12
133289	20
133289	20
133289	19
133289	21
133289	26
133289	28
133289	26
133289	21
133289	20
133289	22
133289	11
133289	0
133289	-1
133289	17
133289	29
133289	27
133289	28
133289	34
133289	28
133289	20
133289	4
133289	-7
133289	1
133289	17
133289	21
133289	20
133289	20
133290	22
133290	23
133290	26
133290	33
133290	35
133290	36
133290	37
133290	44
133290	54
133290	59
133290	49
133290	40
133290	58
133290	70
133290	56
133390	34
133390	34
133390	60
133391	91
133391	101
133391	90
133391	92
133391	106
133391	115
133392	117
133392	122
133392	137
133392	156
133392	161
133392	144
133393	124
133393	113
133393	99
133393	87
133393	89
133394	92
133394	92
133394	96
133394	82
133394	61
133394	54
133395	49
133395	40
133395	33
133395	24
133395	16
133395	17
133396	18
133396	21
133396	36
133396	54
133396	56
133396	44
133397	36
133397	41
133397	52
133397	59
133397	61
133397	53
133398	33
133398	4
133398	-6
133398	6
133398	32
133498	53
133498	50
133498	32
133498	16
133498	-1
133498	-22
133498	-39
133498	-38
133498	-12
133498	16
133498	39
133498	52
133498	65
133498	71
133498	81
133498	89
133498	88
133498	81
133498	76
133498	76
133498	76
133498	83
133498	85
133498	83
133498	90
133498	97
133498	91
133498	80
133498	69
133498	69
133498	71
133498	73
133498	81
133498	83
133498	82
133498	83
133498	80
133499	68
133499	56
133499	51
133499	48
133499	53
133499	60
133499	57
133499	45
133499	41
133499	52
133499	67
133499	82
133499	82
133499	81
133499	96
133499	107
133499	106
133499	96
133499	84
133499	76
133500	67
133500	49
133600	38
133600	38
133600	40
133600	36
133601	25
133601	16
133601	9
133601	13
133601	18
133601	19
133602	23
133602	35
133602	39
133602	34
133602	27
133602	32
133603	35
133603	28
133603	18
133603	17
133603	24
133604	34
133604	40
133604	39
133604	29
133604	33
133604	49
133605	61
133605	60
133605	54
133605	51
133605	51
133605	50
133606	51
133606	54
133606	51
133606	37
133606	27
133606	32
133607	38
133607	50
133607	49
133607	40
133607	23
133607	11
133608	16
133608	22
133608	24
133608	11
133608	9
133609	12
133609	18
133609	26
133709	34
133709	33
133709	33
133709	43
133709	53
133709	45
133709	27
133709	9
133709	-2
133709	-5
133709	-6
133709	4
133709	19
133709	24
133709	25
133709	37
133709	40
133709	33
133709	27
133709	35
133709	39
133709	41
133709	41
133709	42
133709	55
133709	69
133709	75
133709	75
133709	70
133709	67
133709	69
133709	73
133709	72
133709	73
133709	80
133710	86
133710	96
133710	101
133710	97
133710	81
133710	65
133710	61
133710	65
133710	60
133710	48
133710	33
133710	34
133710	39
133710	43
133710	42
133710	36
133710	33
133710	27
133710	20
133710	20
133710	29
133710	25
133710	7
133810	-8
133810	-22
133810	-29
133810	-37
133810	-53
133810	-73
133810	-77
133810	-58
133810	-44
133810	-50
133810	-58
133810	-56
133810	-49
133810	-43
133810	-42
133810	-43
133810	-39
133810	-37
133810	-37
133810	-40
133810	-39
133810	-36
133810	-28
133810	-13
133810	-1
133810	12
133810	16
133810	9
133810	16
133810	34
133810	56
133810	76
133810	99
133810	120
133810	135
133810	139
133810	145
133810	152
133810	161
133810	161
133810	149
133810	133
133811	122
133811	119
133811	106
133911	97
133911	105
133911	130
133911	150
133912	145
133912	123
133912	107
133912	100
133912	108
133912	128
133913	134
133913	132
133913	119
133913	105
133913	96
133913	91
133914	92
133914	87
133914	76
133914	67
133914	57
133914	41
133915	18
133915	-9
133915	-39
133915	-59
133915	-72
133916	-84
133916	-91
133916	-98
133916	-97
133916	-90
133916	-83
133917	-66
133917	-46
133917	-44
133917	-53
133917	-46
133917	-25
133917	-7
133917	0
133917	-6
133917	-7
133917	-2
133917	0
133917	-7
133917	-10
133917	-8
133917	-7
133917	-8
133917	-11
133918	-7
133918	7
133918	16
133918	21
133918	34
133918	45
133918	55
134018	56
134018	41
134018	35
134018	52
134019	74
134019	83
134019	80
134019	76
134019	83
134019	82
134020	75
134020	73
134020	73
134020	64
134020	49
134021	45
134021	55
134021	58
134021	44
134021	38
134021	38
134022	36
134022	28
134022	20
134022	5
134022	-10
134023	-10
134023	1
134023	18
134023	40
134023	69
134023	81
134024	72
134024	73
134024	90
134024	104
134024	104
134024	92
