time	delta	theta	alpha_low	alpha_high	beta_low	beta_high	gamma_low	gamma_mid
377576	29461	35202	13260	4108	8834	3017	2562	1389
377576	29461	35202	13260	4108	8834	3017	2562	1389
377576	29461	35202	13260	4108	8834	3017	2562	1389
377576	29461	35202	13260	4108	8834	3017	2562	1389
377576	29461	35202	13260	4108	8834	3017	2562	1389
378505	117014	21552	14070	9464	11101	8125	3179	1214
378505	117014	21552	14070	9464	11101	8125	3179	1214
378505	117014	21552	14070	9464	11101	8125	3179	1214
378505	117014	21552	14070	9464	11101	8125	3179	1214
378505	117014	21552	14070	9464	11101	8125	3179	1214
378505	117014	21552	14070	9464	11101	8125	3179	1214
378505	117014	21552	14070	9464	11101	8125	3179	1214
378505	117014	21552	14070	9464	11101	8125	3179	1214
379522	5584	72191	42730	2272	10556	5691	2346	1199
379522	5584	72191	42730	2272	10556	5691	2346	1199
379522	5584	72191	42730	2272	10556	5691	2346	1199
379522	5584	72191	42730	2272	10556	5691	2346	1199
379522	5584	72191	42730	2272	10556	5691	2346	1199
379522	5584	72191	42730	2272	10556	5691	2346	1199
379522	5584	72191	42730	2272	10556	5691	2346	1199
379522	5584	72191	42730	2272	10556	5691	2346	1199
380536	233856	16631	10204	1496	2214	1610	304	709
380536	233856	16631	10204	1496	2214	1610	304	709
380536	233856	16631	10204	1496	2214	1610	304	709
380536	233856	16631	10204	1496	2214	1610	304	709
380536	233856	16631	10204	1496	2214	1610	304	709
380536	233856	16631	10204	1496	2214	1610	304	709
380536	233856	16631	10204	1496	2214	1610	304	709
380536	233856	16631	10204	1496	2214	1610	304	709
381552	29240	13380	8806	8093	13149	5856	5330	2192
381552	29240	13380	8806	8093	13149	5856	5330	2192
381552	29240	13380	8806	8093	13149	5856	5330	2192
381552	29240	13380	8806	8093	13149	5856	5330	2192
381552	29240	13380	8806	8093	13149	5856	5330	2192
381552	29240	13380	8806	8093	13149	5856	5330	2192
381552	29240	13380	8806	8093	13149	5856	5330	2192
381552	29240	13380	8806	8093	13149	5856	5330	2192
382468	14793	183358	16520	12713	10868	3306	2171	2898
382468	14793	183358	16520	12713	10868	3306	2171	2898
382468	14793	183358	16520	12713	10868	3306	2171	2898
382468	14793	183358	16520	12713	10868	3306	2171	2898
382468	14793	183358	16520	12713	10868	3306	2171	2898
382468	14793	183358	16520	12713	10868	3306	2171	2898
382468	14793	183358	16520	12713	10868	3306	2171	2898
382468	14793	183358	16520	12713	10868	3306	2171	2898
383481	127230	212152	64810	37004	27205	5896	1209	1362
383481	127230	212152	64810	37004	27205	5896	1209	1362
383481	127230	212152	64810	37004	27205	5896	1209	1362
383481	127230	212152	64810	37004	27205	5896	1209	1362
383481	127230	212152	64810	37004	27205	5896	1209	1362
383481	127230	212152	64810	37004	27205	5896	1209	1362
383481	127230	212152	64810	37004	27205	5896	1209	1362
383481	127230	212152	64810	37004	27205	5896	1209	1362
384503	10045	273388	26941	12267	6709	4840	2772	1143
384503	10045	273388	26941	12267	6709	4840	2772	1143
384503	10045	273388	26941	12267	6709	4840	2772	1143
384503	10045	273388	26941	12267	6709	4840	2772	1143
384503	10045	273388	26941	12267	6709	4840	2772	1143
384503	10045	273388	26941	12267	6709	4840	2772	1143
384503	10045	273388	26941	12267	6709	4840	2772	1143
384503	10045	273388	26941	12267	6709	4840	2772	1143
385526	149029	16087	28311	13870	5279	3520	1978	2111
385526	149029	16087	28311	13870	5279	3520	1978	2111
385526	149029	16087	28311	13870	5279	3520	1978	2111
385526	149029	16087	28311	13870	5279	3520	1978	2111
385526	149029	16087	28311	13870	5279	3520	1978	2111
385526	149029	16087	28311	13870	5279	3520	1978	2111
385526	149029	16087	28311	13870	5279	3520	1978	2111
385526	149029	16087	28311	13870	5279	3520	1978	2111
386435	39953	137139	9132	14729	20024	5266	2762	1559
386435	39953	137139	9132	14729	20024	5266	2762	1559
386435	39953	137139	9132	14729	20024	5266	2762	1559
386435	39953	137139	9132	14729	20024	5266	2762	1559
386435	39953	137139	9132	14729	20024	5266	2762	1559
386435	39953	137139	9132	14729	20024	5266	2762	1559
386435	39953	137139	9132	14729	20024	5266	2762	1559
386435	39953	137139	9132	14729	20024	5266	2762	1559
387450	7510	4250	61286	10954	5385	4140	1530	1621
387450	7510	4250	61286	10954	5385	4140	1530	1621
387450	7510	4250	61286	10954	5385	4140	1530	1621
387450	7510	4250	61286	10954	5385	4140	1530	1621
387450	7510	4250	61286	10954	5385	4140	1530	1621
387450	7510	4250	61286	10954	5385	4140	1530	1621
387450	7510	4250	61286	10954	5385	4140	1530	1621
387450	7510	4250	61286	10954	5385	4140	1530	1621
388457	5366	6030	15170	4127	6602	11028	2402	1420
388457	5366	6030	15170	4127	6602	11028	2402	1420
388457	5366	6030	15170	4127	6602	11028	2402	1420
388457	5366	6030	15170	4127	6602	11028	2402	1420
388457	5366	6030	15170	4127	6602	11028	2402	1420
388457	5366	6030	15170	4127	6602	11028	2402	1420
388457	5366	6030	15170	4127	6602	11028	2402	1420
388457	5366	6030	15170	4127	6602	11028	2402	1420
389479	647	4173	9924	8923	12630	2371	1123	3981
389479	647	4173	9924	8923	12630	2371	1123	3981
389479	647	4173	9924	8923	12630	2371	1123	3981
389479	647	4173	9924	8923	12630	2371	1123	3981
389479	647	4173	9924	8923	12630	2371	1123	3981
389479	647	4173	9924	8923	12630	2371	1123	3981
389479	647	4173	9924	8923	12630	2371	1123	3981
389479	647	4173	9924	8923	12630	2371	1123	3981
390490	6814	5745	3768	35067	24235	6608	1968	1127
390490	6814	5745	3768	35067	24235	6608	1968	1127
390490	6814	5745	3768	35067	24235	6608	1968	1127
390490	6814	5745	3768	35067	24235	6608	1968	1127
390490	6814	5745	3768	35067	24235	6608	1968	1127
390490	6814	5745	3768	35067	24235	6608	1968	1127
390490	6814	5745	3768	35067	24235	6608	1968	1127
390490	6814	5745	3768	35067	24235	6608	1968	1127
391397	11868	47279	42866	4941	9387	5785	2260	1093
391397	11868	47279	42866	4941	9387	5785	2260	1093
391397	11868	47279	42866	4941	9387	5785	2260	1093
391397	11868	47279	42866	4941	9387	5785	2260	1093
391397	11868	47279	42866	4941	9387	5785	2260	1093
391397	11868	47279	42866	4941	9387	5785	2260	1093
391397	11868	47279	42866	4941	9387	5785	2260	1093
391397	11868	47279	42866	4941	9387	5785	2260	1093
392412	2034	64625	2388	28897	3688	9243	2639	1346
392412	2034	64625	2388	28897	3688	9243	2639	1346
392412	2034	64625	2388	28897	3688	9243	2639	1346
392412	2034	64625	2388	28897	3688	9243	2639	1346
392412	2034	64625	2388	28897	3688	9243	2639	1346
392412	2034	64625	2388	28897	3688	9243	2639	1346
392412	2034	64625	2388	28897	3688	9243	2639	1346
392412	2034	64625	2388	28897	3688	9243	2639	1346
393426	4718	16224	5891	10884	5373	3696	1113	595
393426	4718	16224	5891	10884	5373	3696	1113	595
393426	4718	16224	5891	10884	5373	3696	1113	595
393426	4718	16224	5891	10884	5373	3696	1113	595
393426	4718	16224	5891	10884	5373	3696	1113	595
393426	4718	16224	5891	10884	5373	3696	1113	595
393426	4718	16224	5891	10884	5373	3696	1113	595
393426	4718	16224	5891	10884	5373	3696	1113	595
394437	13293	29016	3404	12891	20321	3826	2010	2139
394437	13293	29016	3404	12891	20321	3826	2010	2139
394437	13293	29016	3404	12891	20321	3826	2010	2139
394437	13293	29016	3404	12891	20321	3826	2010	2139
394437	13293	29016	3404	12891	20321	3826	2010	2139
394437	13293	29016	3404	12891	20321	3826	2010	2139
394437	13293	29016	3404	12891	20321	3826	2010	2139
394437	13293	29016	3404	12891	20321	3826	2010	2139
395448	8997	53563	15255	11032	8452	3348	1555	1204
395448	8997	53563	15255	11032	8452	3348	1555	1204
395448	8997	53563	15255	11032	8452	3348	1555	1204
395448	8997	53563	15255	11032	8452	3348	1555	1204
395448	8997	53563	15255	11032	8452	3348	1555	1204
395448	8997	53563	15255	11032	8452	3348	1555	1204
395448	8997	53563	15255	11032	8452	3348	1555	1204
395448	8997	53563	15255	11032	8452	3348	1555	1204
396363	115706	107486	10984	21983	13959	13399	7128	2845
396363	115706	107486	10984	21983	13959	13399	7128	2845
396363	115706	107486	10984	21983	13959	13399	7128	2845
396363	115706	107486	10984	21983	13959	13399	7128	2845
396363	115706	107486	10984	21983	13959	13399	7128	2845
396363	115706	107486	10984	21983	13959	13399	7128	2845
396363	115706	107486	10984	21983	13959	13399	7128	2845
396363	115706	107486	10984	21983	13959	13399	7128	2845
397378	645241	85176	9768	9122	7697	8484	12979	3135
397378	645241	85176	9768	9122	7697	8484	12979	3135
397378	645241	85176	9768	9122	7697	8484	12979	3135
397378	645241	85176	9768	9122	7697	8484	12979	3135
397378	645241	85176	9768	9122	7697	8484	12979	3135
397378	645241	85176	9768	9122	7697	8484	12979	3135
397378	645241	85176	9768	9122	7697	8484	12979	3135
397378	645241	85176	9768	9122	7697	8484	12979	3135
398390	359458	27396	12940	6126	12598	5808	8399	1868
398390	359458	27396	12940	6126	12598	5808	8399	1868
398390	359458	27396	12940	6126	12598	5808	8399	1868
398390	359458	27396	12940	6126	12598	5808	8399	1868
398390	359458	27396	12940	6126	12598	5808	8399	1868
398390	359458	27396	12940	6126	12598	5808	8399	1868
398390	359458	27396	12940	6126	12598	5808	8399	1868
398390	359458	27396	12940	6126	12598	5808	8399	1868
399403	175522	34041	8117	12944	3163	19023	5587	5647
399403	175522	34041	8117	12944	3163	19023	5587	5647
399403	175522	34041	8117	12944	3163	19023	5587	5647
399403	175522	34041	8117	12944	3163	19023	5587	5647
399403	175522	34041	8117	12944	3163	19023	5587	5647
399403	175522	34041	8117	12944	3163	19023	5587	5647
399403	175522	34041	8117	12944	3163	19023	5587	5647
399403	175522	34041	8117	12944	3163	19023	5587	5647
400331	17082	29793	32625	9653	14923	11830	10036	9861
400331	17082	29793	32625	9653	14923	11830	10036	9861
400331	17082	29793	32625	9653	14923	11830	10036	9861
400331	17082	29793	32625	9653	14923	11830	10036	9861
400331	17082	29793	32625	9653	14923	11830	10036	9861
400331	17082	29793	32625	9653	14923	11830	10036	9861
400331	17082	29793	32625	9653	14923	11830	10036	9861
400331	17082	29793	32625	9653	14923	11830	10036	9861
401349	236446	24532	11592	5673	4865	4458	1602	2533
401349	236446	24532	11592	5673	4865	4458	1602	2533
401349	236446	24532	11592	5673	4865	4458	1602	2533
401349	236446	24532	11592	5673	4865	4458	1602	2533
401349	236446	24532	11592	5673	4865	4458	1602	2533
401349	236446	24532	11592	5673	4865	4458	1602	2533
401349	236446	24532	11592	5673	4865	4458	1602	2533
401349	236446	24532	11592	5673	4865	4458	1602	2533
402355	21053	112596	45668	8593	20339	9171	8032	5667
402355	21053	112596	45668	8593	20339	9171	8032	5667
402355	21053	112596	45668	8593	20339	9171	8032	5667
402355	21053	112596	45668	8593	20339	9171	8032	5667
402355	21053	112596	45668	8593	20339	9171	8032	5667
402355	21053	112596	45668	8593	20339	9171	8032	5667
402355	21053	112596	45668	8593	20339	9171	8032	5667
402355	21053	112596	45668	8593	20339	9171	8032	5667
403381	451668	117646	59381	14566	43597	77935	25819	14145
403381	451668	117646	59381	14566	43597	77935	25819	14145
403381	451668	117646	59381	14566	43597	77935	25819	14145
403381	451668	117646	59381	14566	43597	77935	25819	14145
403381	451668	117646	59381	14566	43597	77935	25819	14145
403381	451668	117646	59381	14566	43597	77935	25819	14145
403381	451668	117646	59381	14566	43597	77935	25819	14145
403381	451668	117646	59381	14566	43597	77935	25819	14145
404304	18924	25552	27947	9888	4120	11634	3718	2469
404304	18924	25552	27947	9888	4120	11634	3718	2469
404304	18924	25552	27947	9888	4120	11634	3718	2469
404304	18924	25552	27947	9888	4120	11634	3718	2469
404304	18924	25552	27947	9888	4120	11634	3718	2469
404304	18924	25552	27947	9888	4120	11634	3718	2469
404304	18924	25552	27947	9888	4120	11634	3718	2469
404304	18924	25552	27947	9888	4120	11634	3718	2469
405326	10516	5509	37898	8811	14906	12307	7239	3242
405326	10516	5509	37898	8811	14906	12307	7239	3242
405326	10516	5509	37898	8811	14906	12307	7239	3242
405326	10516	5509	37898	8811	14906	12307	7239	3242
405326	10516	5509	37898	8811	14906	12307	7239	3242
405326	10516	5509	37898	8811	14906	12307	7239	3242
405326	10516	5509	37898	8811	14906	12307	7239	3242
405326	10516	5509	37898	8811	14906	12307	7239	3242
406342	10694	27322	14055	11531	8447	3359	2779	1820
406342	10694	27322	14055	11531	8447	3359	2779	1820
406342	10694	27322	14055	11531	8447	3359	2779	1820
406342	10694	27322	14055	11531	8447	3359	2779	1820
406342	10694	27322	14055	11531	8447	3359	2779	1820
406342	10694	27322	14055	11531	8447	3359	2779	1820
406342	10694	27322	14055	11531	8447	3359	2779	1820
406342	10694	27322	14055	11531	8447	3359	2779	1820
407274	8142	68527	18986	9433	12108	2618	3858	1466
407274	8142	68527	18986	9433	12108	2618	3858	1466
407274	8142	68527	18986	9433	12108	2618	3858	1466
407274	8142	68527	18986	9433	12108	2618	3858	1466
407274	8142	68527	18986	9433	12108	2618	3858	1466
407274	8142	68527	18986	9433	12108	2618	3858	1466
407274	8142	68527	18986	9433	12108	2618	3858	1466
407274	8142	68527	18986	9433	12108	2618	3858	1466
408279	97510	38514	1574	5757	4456	2057	761	883
408279	97510	38514	1574	5757	4456	2057	761	883
408279	97510	38514	1574	5757	4456	2057	761	883
408279	97510	38514	1574	5757	4456	2057	761	883
408279	97510	38514	1574	5757	4456	2057	761	883
408279	97510	38514	1574	5757	4456	2057	761	883
408279	97510	38514	1574	5757	4456	2057	761	883
408279	97510	38514	1574	5757	4456	2057	761	883
409299	9760	44739	25088	10418	16932	10029	5769	3023
409299	9760	44739	25088	10418	16932	10029	5769	3023
409299	9760	44739	25088	10418	16932	10029	5769	3023
409299	9760	44739	25088	10418	16932	10029	5769	3023
409299	9760	44739	25088	10418	16932	10029	5769	3023
409299	9760	44739	25088	10418	16932	10029	5769	3023
409299	9760	44739	25088	10418	16932	10029	5769	3023
409299	9760	44739	25088	10418	16932	10029	5769	3023
410318	2947	15011	7055	13313	11494	4866	3585	2826
410318	2947	15011	7055	13313	11494	4866	3585	2826
410318	2947	15011	7055	13313	11494	4866	3585	2826
410318	2947	15011	7055	13313	11494	4866	3585	2826
410318	2947	15011	7055	13313	11494	4866	3585	2826
410318	2947	15011	7055	13313	11494	4866	3585	2826
410318	2947	15011	7055	13313	11494	4866	3585	2826
410318	2947	15011	7055	13313	11494	4866	3585	2826
411242	7579	129820	55157	13177	18003	18668	4883	1417
411242	7579	129820	55157	13177	18003	18668	4883	1417
411242	7579	129820	55157	13177	18003	18668	4883	1417
411242	7579	129820	55157	13177	18003	18668	4883	1417
411242	7579	129820	55157	13177	18003	18668	4883	1417
411242	7579	129820	55157	13177	18003	18668	4883	1417
411242	7579	129820	55157	13177	18003	18668	4883	1417
411242	7579	129820	55157	13177	18003	18668	4883	1417
412248	8550	8097	9627	4786	26083	11915	4875	763
412248	8550	8097	9627	4786	26083	11915	4875	763
412248	8550	8097	9627	4786	26083	11915	4875	763
412248	8550	8097	9627	4786	26083	11915	4875	763
412248	8550	8097	9627	4786	26083	11915	4875	763
412248	8550	8097	9627	4786	26083	11915	4875	763
412248	8550	8097	9627	4786	26083	11915	4875	763
412248	8550	8097	9627	4786	26083	11915	4875	763
413262	1451420	173075	4074	51562	19015	10140	2813	2754
413262	1451420	173075	4074	51562	19015	10140	2813	2754
413262	1451420	173075	4074	51562	19015	10140	2813	2754
413262	1451420	173075	4074	51562	19015	10140	2813	2754
413262	1451420	173075	4074	51562	19015	10140	2813	2754
413262	1451420	173075	4074	51562	19015	10140	2813	2754
413262	1451420	173075	4074	51562	19015	10140	2813	2754
413262	1451420	173075	4074	51562	19015	10140	2813	2754
414273	229419	94205	12206	15946	55346	36980	3460	3273
414273	229419	94205	12206	15946	55346	36980	3460	3273
414273	229419	94205	12206	15946	55346	36980	3460	3273
414273	229419	94205	12206	15946	55346	36980	3460	3273
414273	229419	94205	12206	15946	55346	36980	3460	3273
414273	229419	94205	12206	15946	55346	36980	3460	3273
414273	229419	94205	12206	15946	55346	36980	3460	3273
414273	229419	94205	12206	15946	55346	36980	3460	3273
415292	1685155	74832	59675	44361	19778	8554	12122	10863
415292	1685155	74832	59675	44361	19778	8554	12122	10863
415292	1685155	74832	59675	44361	19778	8554	12122	10863
415292	1685155	74832	59675	44361	19778	8554	12122	10863
415292	1685155	74832	59675	44361	19778	8554	12122	10863
415292	1685155	74832	59675	44361	19778	8554	12122	10863
415292	1685155	74832	59675	44361	19778	8554	12122	10863
415292	1685155	74832	59675	44361	19778	8554	12122	10863
416214	214459	66363	22050	12289	3709	2413	1168	381
416214	214459	66363	22050	12289	3709	2413	1168	381
416214	214459	66363	22050	12289	3709	2413	1168	381
416214	214459	66363	22050	12289	3709	2413	1168	381
416214	214459	66363	22050	12289	3709	2413	1168	381
416214	214459	66363	22050	12289	3709	2413	1168	381
416214	214459	66363	22050	12289	3709	2413	1168	381
416214	214459	66363	22050	12289	3709	2413	1168	381
417232	1042105	312944	34034	50951	34240	28276	4242	2030
417232	1042105	312944	34034	50951	34240	28276	4242	2030
417232	1042105	312944	34034	50951	34240	28276	4242	2030
417232	1042105	312944	34034	50951	34240	28276	4242	2030
417232	1042105	312944	34034	50951	34240	28276	4242	2030
417232	1042105	312944	34034	50951	34240	28276	4242	2030
417232	1042105	312944	34034	50951	34240	28276	4242	2030
417232	1042105	312944	34034	50951	34240	28276	4242	2030
418257	30038	18068	25288	7179	5393	2340	1543	1131
418257	30038	18068	25288	7179	5393	2340	1543	1131
418257	30038	18068	25288	7179	5393	2340	1543	1131
418257	30038	18068	25288	7179	5393	2340	1543	1131
418257	30038	18068	25288	7179	5393	2340	1543	1131
418257	30038	18068	25288	7179	5393	2340	1543	1131
418257	30038	18068	25288	7179	5393	2340	1543	1131
418257	30038	18068	25288	7179	5393	2340	1543	1131
419264	292130	54225	32299	15977	8283	6682	1268	675
419264	292130	54225	32299	15977	8283	6682	1268	675
419264	292130	54225	32299	15977	8283	6682	1268	675
419264	292130	54225	32299	15977	8283	6682	1268	675
419264	292130	54225	32299	15977	8283	6682	1268	675
419264	292130	54225	32299	15977	8283	6682	1268	675
419264	292130	54225	32299	15977	8283	6682	1268	675
419264	292130	54225	32299	15977	8283	6682	1268	675
420188	188731	297722	27916	32464	11965	11515	2375	2560
420188	188731	297722	27916	32464	11965	11515	2375	2560
420188	188731	297722	27916	32464	11965	11515	2375	2560
420188	188731	297722	27916	32464	11965	11515	2375	2560
420188	188731	297722	27916	32464	11965	11515	2375	2560
420188	188731	297722	27916	32464	11965	11515	2375	2560
420188	188731	297722	27916	32464	11965	11515	2375	2560
420188	188731	297722	27916	32464	11965	11515	2375	2560
421209	157883	30779	9389	6063	6584	2875	681	654
421209	157883	30779	9389	6063	6584	2875	681	654
421209	157883	30779	9389	6063	6584	2875	681	654
421209	157883	30779	9389	6063	6584	2875	681	654
421209	157883	30779	9389	6063	6584	2875	681	654
421209	157883	30779	9389	6063	6584	2875	681	654
421209	157883	30779	9389	6063	6584	2875	681	654
421209	157883	30779	9389	6063	6584	2875	681	654
422226	73959	39015	15500	4187	5501	1795	946	668
422226	73959	39015	15500	4187	5501	1795	946	668
422226	73959	39015	15500	4187	5501	1795	946	668
422226	73959	39015	15500	4187	5501	1795	946	668
422226	73959	39015	15500	4187	5501	1795	946	668
422226	73959	39015	15500	4187	5501	1795	946	668
422226	73959	39015	15500	4187	5501	1795	946	668
422226	73959	39015	15500	4187	5501	1795	946	668
423237	133767	139897	8107	72099	24441	27773	4865	1797
423237	133767	139897	8107	72099	24441	27773	4865	1797
423237	133767	139897	8107	72099	24441	27773	4865	1797
423237	133767	139897	8107	72099	24441	27773	4865	1797
423237	133767	139897	8107	72099	24441	27773	4865	1797
423237	133767	139897	8107	72099	24441	27773	4865	1797
423237	133767	139897	8107	72099	24441	27773	4865	1797
423237	133767	139897	8107	72099	24441	27773	4865	1797
424148	51639	22346	36423	9646	14454	13818	628	875
424148	51639	22346	36423	9646	14454	13818	628	875
424148	51639	22346	36423	9646	14454	13818	628	875
424148	51639	22346	36423	9646	14454	13818	628	875
424148	51639	22346	36423	9646	14454	13818	628	875
424148	51639	22346	36423	9646	14454	13818	628	875
424148	51639	22346	36423	9646	14454	13818	628	875
424148	51639	22346	36423	9646	14454	13818	628	875
425162	10853	315564	7813	42823	18728	8630	1939	1204
425162	10853	315564	7813	42823	18728	8630	1939	1204
425162	10853	315564	7813	42823	18728	8630	1939	1204
425162	10853	315564	7813	42823	18728	8630	1939	1204
425162	10853	315564	7813	42823	18728	8630	1939	1204
425162	10853	315564	7813	42823	18728	8630	1939	1204
425162	10853	315564	7813	42823	18728	8630	1939	1204
425162	10853	315564	7813	42823	18728	8630	1939	1204
426169	75851	216089	28158	20843	5401	10790	1612	1871
426169	75851	216089	28158	20843	5401	10790	1612	1871
426169	75851	216089	28158	20843	5401	10790	1612	1871
426169	75851	216089	28158	20843	5401	10790	1612	1871
426169	75851	216089	28158	20843	5401	10790	1612	1871
426169	75851	216089	28158	20843	5401	10790	1612	1871
426169	75851	216089	28158	20843	5401	10790	1612	1871
426169	75851	216089	28158	20843	5401	10790	1612	1871
427183	8478	99383	2679	14024	11993	8094	1408	1058
427183	8478	99383	2679	14024	11993	8094	1408	1058
427183	8478	99383	2679	14024	11993	8094	1408	1058
427183	8478	99383	2679	14024	11993	8094	1408	1058
427183	8478	99383	2679	14024	11993	8094	1408	1058
427183	8478	99383	2679	14024	11993	8094	1408	1058
427183	8478	99383	2679	14024	11993	8094	1408	1058
427183	8478	99383	2679	14024	11993	8094	1408	1058
428095	10928	28539	11658	10772	7423	1893	1656	824
428095	10928	28539	11658	10772	7423	1893	1656	824
428095	10928	28539	11658	10772	7423	1893	1656	824
428095	10928	28539	11658	10772	7423	1893	1656	824
428095	10928	28539	11658	10772	7423	1893	1656	824
428095	10928	28539	11658	10772	7423	1893	1656	824
428095	10928	28539	11658	10772	7423	1893	1656	824
428095	10928	28539	11658	10772	7423	1893	1656	824
429113	16728	54716	2296	8110	3658	4292	1025	1458
429113	16728	54716	2296	8110	3658	4292	1025	1458
429113	16728	54716	2296	8110	3658	4292	1025	1458
429113	16728	54716	2296	8110	3658	4292	1025	1458
429113	16728	54716	2296	8110	3658	4292	1025	1458
429113	16728	54716	2296	8110	3658	4292	1025	1458
429113	16728	54716	2296	8110	3658	4292	1025	1458
429113	16728	54716	2296	8110	3658	4292	1025	1458
430125	15606	66928	6615	13213	4576	7193	5128	1603
430125	15606	66928	6615	13213	4576	7193	5128	1603
430125	15606	66928	6615	13213	4576	7193	5128	1603
430125	15606	66928	6615	13213	4576	7193	5128	1603
430125	15606	66928	6615	13213	4576	7193	5128	1603
430125	15606	66928	6615	13213	4576	7193	5128	1603
430125	15606	66928	6615	13213	4576	7193	5128	1603
430125	15606	66928	6615	13213	4576	7193	5128	1603
431140	7361	233531	8067	11032	8942	6733	1032	3839
431140	7361	233531	8067	11032	8942	6733	1032	3839
431140	7361	233531	8067	11032	8942	6733	1032	3839
431140	7361	233531	8067	11032	8942	6733	1032	3839
431140	7361	233531	8067	11032	8942	6733	1032	3839
431140	7361	233531	8067	11032	8942	6733	1032	3839
431140	7361	233531	8067	11032	8942	6733	1032	3839
431140	7361	233531	8067	11032	8942	6733	1032	3839
432160	70814	25472	16760	16698	9977	5560	2749	1280
432160	70814	25472	16760	16698	9977	5560	2749	1280
432160	70814	25472	16760	16698	9977	5560	2749	1280
432160	70814	25472	16760	16698	9977	5560	2749	1280
432160	70814	25472	16760	16698	9977	5560	2749	1280
432160	70814	25472	16760	16698	9977	5560	2749	1280
432160	70814	25472	16760	16698	9977	5560	2749	1280
432160	70814	25472	16760	16698	9977	5560	2749	1280
433082	225402	227865	51095	25869	9458	5362	4134	3052
433082	225402	227865	51095	25869	9458	5362	4134	3052
433082	225402	227865	51095	25869	9458	5362	4134	3052
433082	225402	227865	51095	25869	9458	5362	4134	3052
433082	225402	227865	51095	25869	9458	5362	4134	3052
433082	225402	227865	51095	25869	9458	5362	4134	3052
433082	225402	227865	51095	25869	9458	5362	4134	3052
433082	225402	227865	51095	25869	9458	5362	4134	3052
434097	53592	28196	4387	6259	15698	5023	3394	1339
434097	53592	28196	4387	6259	15698	5023	3394	1339
434097	53592	28196	4387	6259	15698	5023	3394	1339
434097	53592	28196	4387	6259	15698	5023	3394	1339
434097	53592	28196	4387	6259	15698	5023	3394	1339
434097	53592	28196	4387	6259	15698	5023	3394	1339
434097	53592	28196	4387	6259	15698	5023	3394	1339
434097	53592	28196	4387	6259	15698	5023	3394	1339
435115	477599	59532	9142	42580	13956	7555	7088	3258
435115	477599	59532	9142	42580	13956	7555	7088	3258
435115	477599	59532	9142	42580	13956	7555	7088	3258
435115	477599	59532	9142	42580	13956	7555	7088	3258
435115	477599	59532	9142	42580	13956	7555	7088	3258
435115	477599	59532	9142	42580	13956	7555	7088	3258
435115	477599	59532	9142	42580	13956	7555	7088	3258
435115	477599	59532	9142	42580	13956	7555	7088	3258
436123	19910	122872	9469	15064	7234	7370	2633	2452
436123	19910	122872	9469	15064	7234	7370	2633	2452
436123	19910	122872	9469	15064	7234	7370	2633	2452
436123	19910	122872	9469	15064	7234	7370	2633	2452
436123	19910	122872	9469	15064	7234	7370	2633	2452
436123	19910	122872	9469	15064	7234	7370	2633	2452
436123	19910	122872	9469	15064	7234	7370	2633	2452
436123	19910	122872	9469	15064	7234	7370	2633	2452
437088	248568	93693	6073	5432	21034	3943	1767	1764
437088	248568	93693	6073	5432	21034	3943	1767	1764
437088	248568	93693	6073	5432	21034	3943	1767	1764
437088	248568	93693	6073	5432	21034	3943	1767	1764
437088	248568	93693	6073	5432	21034	3943	1767	1764
437088	248568	93693	6073	5432	21034	3943	1767	1764
437088	248568	93693	6073	5432	21034	3943	1767	1764
437088	248568	93693	6073	5432	21034	3943	1767	1764
438095	13539	42871	9309	6815	11978	8095	1793	2685
438095	13539	42871	9309	6815	11978	8095	1793	2685
438095	13539	42871	9309	6815	11978	8095	1793	2685
438095	13539	42871	9309	6815	11978	8095	1793	2685
438095	13539	42871	9309	6815	11978	8095	1793	2685
438095	13539	42871	9309	6815	11978	8095	1793	2685
438095	13539	42871	9309	6815	11978	8095	1793	2685
438095	13539	42871	9309	6815	11978	8095	1793	2685
439116	2605	17303	2058	4473	4725	4995	2343	1516
439116	2605	17303	2058	4473	4725	4995	2343	1516
439116	2605	17303	2058	4473	4725	4995	2343	1516
439116	2605	17303	2058	4473	4725	4995	2343	1516
439116	2605	17303	2058	4473	4725	4995	2343	1516
439116	2605	17303	2058	4473	4725	4995	2343	1516
439116	2605	17303	2058	4473	4725	4995	2343	1516
439116	2605	17303	2058	4473	4725	4995	2343	1516
440035	5079	10736	4363	7326	8513	10218	1520	1646
440035	5079	10736	4363	7326	8513	10218	1520	1646
440035	5079	10736	4363	7326	8513	10218	1520	1646
440035	5079	10736	4363	7326	8513	10218	1520	1646
440035	5079	10736	4363	7326	8513	10218	1520	1646
440035	5079	10736	4363	7326	8513	10218	1520	1646
440035	5079	10736	4363	7326	8513	10218	1520	1646
440035	5079	10736	4363	7326	8513	10218	1520	1646
441058	12646	10967	1838	13700	8139	3099	2663	1625
441058	12646	10967	1838	13700	8139	3099	2663	1625
441058	12646	10967	1838	13700	8139	3099	2663	1625
441058	12646	10967	1838	13700	8139	3099	2663	1625
441058	12646	10967	1838	13700	8139	3099	2663	1625
441058	12646	10967	1838	13700	8139	3099	2663	1625
441058	12646	10967	1838	13700	8139	3099	2663	1625
441058	12646	10967	1838	13700	8139	3099	2663	1625
441969	157817	115831	73512	16571	28509	9543	2453	1823
441969	157817	115831	73512	16571	28509	9543	2453	1823
441969	157817	115831	73512	16571	28509	9543	2453	1823
