time	delta	theta	alpha_low	alpha_high	beta_low	beta_high	gamma_low	gamma_mid
118187	2116225	199361	13834	29106	34092	28378	15342	4270
118187	2116225	199361	13834	29106	34092	28378	15342	4270
118187	2116225	199361	13834	29106	34092	28378	15342	4270
118187	2116225	199361	13834	29106	34092	28378	15342	4270
118187	2116225	199361	13834	29106	34092	28378	15342	4270
119095	3099163	548684	74148	26157	34443	46099	11545	9009
119095	3099163	548684	74148	26157	34443	46099	11545	9009
119095	3099163	548684	74148	26157	34443	46099	11545	9009
119095	3099163	548684	74148	26157	34443	46099	11545	9009
119095	3099163	548684	74148	26157	34443	46099	11545	9009
119095	3099163	548684	74148	26157	34443	46099	11545	9009
119096	3099163	548684	74148	26157	34443	46099	11545	9009
119096	3099163	548684	74148	26157	34443	46099	11545	9009
120102	543392	116126	33620	34719	26771	32719	10861	6575
120102	543392	116126	33620	34719	26771	32719	10861	6575
120102	543392	116126	33620	34719	26771	32719	10861	6575
120102	543392	116126	33620	34719	26771	32719	10861	6575
120102	543392	116126	33620	34719	26771	32719	10861	6575
120102	543392	116126	33620	34719	26771	32719	10861	6575
120102	543392	116126	33620	34719	26771	32719	10861	6575
120102	543392	116126	33620	34719	26771	32719	10861	6575
121114	531261	61831	6958	5818	22485	35729	5629	975
121114	531261	61831	6958	5818	22485	35729	5629	975
121114	531261	61831	6958	5818	22485	35729	5629	975
121114	531261	61831	6958	5818	22485	35729	5629	975
121114	531261	61831	6958	5818	22485	35729	5629	975
121114	531261	61831	6958	5818	22485	35729	5629	975
121114	531261	61831	6958	5818	22485	35729	5629	975
121114	531261	61831	6958	5818	22485	35729	5629	975
122120	112587	29646	7112	6341	8770	8154	2774	710
122120	112587	29646	7112	6341	8770	8154	2774	710
122120	112587	29646	7112	6341	8770	8154	2774	710
122120	112587	29646	7112	6341	8770	8154	2774	710
122120	112587	29646	7112	6341	8770	8154	2774	710
122120	112587	29646	7112	6341	8770	8154	2774	710
122120	112587	29646	7112	6341	8770	8154	2774	710
122120	112587	29646	7112	6341	8770	8154	2774	710
123125	327624	124434	11375	2970	14529	6067	2563	1555
123125	327624	124434	11375	2970	14529	6067	2563	1555
123125	327624	124434	11375	2970	14529	6067	2563	1555
123125	327624	124434	11375	2970	14529	6067	2563	1555
123125	327624	124434	11375	2970	14529	6067	2563	1555
123125	327624	124434	11375	2970	14529	6067	2563	1555
123125	327624	124434	11375	2970	14529	6067	2563	1555
123125	327624	124434	11375	2970	14529	6067	2563	1555
124134	1332601	195793	23368	35309	22009	25248	15241	6062
124134	1332601	195793	23368	35309	22009	25248	15241	6062
124134	1332601	195793	23368	35309	22009	25248	15241	6062
124134	1332601	195793	23368	35309	22009	25248	15241	6062
124134	1332601	195793	23368	35309	22009	25248	15241	6062
124134	1332601	195793	23368	35309	22009	25248	15241	6062
124134	1332601	195793	23368	35309	22009	25248	15241	6062
124134	1332601	195793	23368	35309	22009	25248	15241	6062
125138	327053	88203	11753	5588	12473	4446	1957	837
125138	327053	88203	11753	5588	12473	4446	1957	837
125138	327053	88203	11753	5588	12473	4446	1957	837
125138	327053	88203	11753	5588	12473	4446	1957	837
125138	327053	88203	11753	5588	12473	4446	1957	837
125138	327053	88203	11753	5588	12473	4446	1957	837
125138	327053	88203	11753	5588	12473	4446	1957	837
125138	327053	88203	11753	5588	12473	4446	1957	837
126043	2439283	323195	34617	56919	58355	63485	18287	3488
126043	2439283	323195	34617	56919	58355	63485	18287	3488
126043	2439283	323195	34617	56919	58355	63485	18287	3488
126043	2439283	323195	34617	56919	58355	63485	18287	3488
126043	2439283	323195	34617	56919	58355	63485	18287	3488
126043	2439283	323195	34617	56919	58355	63485	18287	3488
126043	2439283	323195	34617	56919	58355	63485	18287	3488
126043	2439283	323195	34617	56919	58355	63485	18287	3488
127045	2027392	322310	50005	94537	19977	10797	14971	3050
127045	2027392	322310	50005	94537	19977	10797	14971	3050
127045	2027392	322310	50005	94537	19977	10797	14971	3050
127045	2027392	322310	50005	94537	19977	10797	14971	3050
127045	2027392	322310	50005	94537	19977	10797	14971	3050
127045	2027392	322310	50005	94537	19977	10797	14971	3050
127045	2027392	322310	50005	94537	19977	10797	14971	3050
127045	2027392	322310	50005	94537	19977	10797	14971	3050
128051	1469244	73746	40071	20408	13734	8378	5129	2504
128051	1469244	73746	40071	20408	13734	8378	5129	2504
128051	1469244	73746	40071	20408	13734	8378	5129	2504
128051	1469244	73746	40071	20408	13734	8378	5129	2504
128051	1469244	73746	40071	20408	13734	8378	5129	2504
128051	1469244	73746	40071	20408	13734	8378	5129	2504
128051	1469244	73746	40071	20408	13734	8378	5129	2504
128051	1469244	73746	40071	20408	13734	8378	5129	2504
129056	100601	34797	15134	23499	40397	23754	10432	2321
129056	100601	34797	15134	23499	40397	23754	10432	2321
129056	100601	34797	15134	23499	40397	23754	10432	2321
129056	100601	34797	15134	23499	40397	23754	10432	2321
129056	100601	34797	15134	23499	40397	23754	10432	2321
129056	100601	34797	15134	23499	40397	23754	10432	2321
129056	100601	34797	15134	23499	40397	23754	10432	2321
129056	100601	34797	15134	23499	40397	23754	10432	2321
130061	1303276	406048	55344	32030	13172	15874	6671	4016
130061	1303276	406048	55344	32030	13172	15874	6671	4016
130061	1303276	406048	55344	32030	13172	15874	6671	4016
130061	1303276	406048	55344	32030	13172	15874	6671	4016
130061	1303276	406048	55344	32030	13172	15874	6671	4016
130061	1303276	406048	55344	32030	13172	15874	6671	4016
130061	1303276	406048	55344	32030	13172	15874	6671	4016
130061	1303276	406048	55344	32030	13172	15874	6671	4016
131070	451972	52518	26132	24403	28758	19240	3007	1626
131070	451972	52518	26132	24403	28758	19240	3007	1626
131070	451972	52518	26132	24403	28758	19240	3007	1626
131070	451972	52518	26132	24403	28758	19240	3007	1626
131070	451972	52518	26132	24403	28758	19240	3007	1626
131070	451972	52518	26132	24403	28758	19240	3007	1626
131070	451972	52518	26132	24403	28758	19240	3007	1626
131070	451972	52518	26132	24403	28758	19240	3007	1626
132081	817570	160868	30464	73404	92810	36493	7999	4543
132081	817570	160868	30464	73404	92810	36493	7999	4543
132081	817570	160868	30464	73404	92810	36493	7999	4543
132081	817570	160868	30464	73404	92810	36493	7999	4543
132081	817570	160868	30464	73404	92810	36493	7999	4543
132081	817570	160868	30464	73404	92810	36493	7999	4543
132081	817570	160868	30464	73404	92810	36493	7999	4543
132081	817570	160868	30464	73404	92810	36493	7999	4543
133089	1070427	39095	648	3079	5453	4928	1292	390
133089	1070427	39095	648	3079	5453	4928	1292	390
133089	1070427	39095	648	3079	5453	4928	1292	390
133089	1070427	39095	648	3079	5453	4928	1292	390
133089	1070427	39095	648	3079	5453	4928	1292	390
133089	1070427	39095	648	3079	5453	4928	1292	390
133089	1070427	39095	648	3079	5453	4928	1292	390
133089	1070427	39095	648	3079	5453	4928	1292	390
133994	1	2	0	0	0	0	1	0
133994	1	2	0	0	0	0	1	0
133994	1	2	0	0	0	0	1	0
133994	1	2	0	0	0	0	1	0
133994	1	2	0	0	0	0	1	0
133994	1	2	0	0	0	0	1	0
133994	1	2	0	0	0	0	1	0
133994	1	2	0	0	0	0	1	0
134997	1070375	83198	23284	36070	11867	26999	7191	1617
134997	1070375	83198	23284	36070	11867	26999	7191	1617
134997	1070375	83198	23284	36070	11867	26999	7191	1617
134997	1070375	83198	23284	36070	11867	26999	7191	1617
134997	1070375	83198	23284	36070	11867	26999	7191	1617
134997	1070375	83198	23284	36070	11867	26999	7191	1617
134997	1070375	83198	23284	36070	11867	26999	7191	1617
134997	1070375	83198	23284	36070	11867	26999	7191	1617
136008	1669570	54376	8512	5349	6556	3654	3081	460
136008	1669570	54376	8512	5349	6556	3654	3081	460
136008	1669570	54376	8512	5349	6556	3654	3081	460
136008	1669570	54376	8512	5349	6556	3654	3081	460
136008	1669570	54376	8512	5349	6556	3654	3081	460
136008	1669570	54376	8512	5349	6556	3654	3081	460
136008	1669570	54376	8512	5349	6556	3654	3081	460
136008	1669570	54376	8512	5349	6556	3654	3081	460
137013	308656	34591	6480	7112	4202	2806	1140	1079
137013	308656	34591	6480	7112	4202	2806	1140	1079
137013	308656	34591	6480	7112	4202	2806	1140	1079
137013	308656	34591	6480	7112	4202	2806	1140	1079
137013	308656	34591	6480	7112	4202	2806	1140	1079
137013	308656	34591	6480	7112	4202	2806	1140	1079
137013	308656	34591	6480	7112	4202	2806	1140	1079
137013	308656	34591	6480	7112	4202	2806	1140	1079
138020	756864	200775	256184	212352	190366	62921	35988	27971
138020	756864	200775	256184	212352	190366	62921	35988	27971
138020	756864	200775	256184	212352	190366	62921	35988	27971
138020	756864	200775	256184	212352	190366	62921	35988	27971
138020	756864	200775	256184	212352	190366	62921	35988	27971
138020	756864	200775	256184	212352	190366	62921	35988	27971
138020	756864	200775	256184	212352	190366	62921	35988	27971
138020	756864	200775	256184	212352	190366	62921	35988	27971
139026	497567	23825	7649	3310	1320	1342	400	224
139026	497567	23825	7649	3310	1320	1342	400	224
139026	497567	23825	7649	3310	1320	1342	400	224
139026	497567	23825	7649	3310	1320	1342	400	224
139026	497567	23825	7649	3310	1320	1342	400	224
139026	497567	23825	7649	3310	1320	1342	400	224
139026	497567	23825	7649	3310	1320	1342	400	224
139026	497567	23825	7649	3310	1320	1342	400	224
140033	443679	8017	7100	7625	7401	8801	2017	816
140033	443679	8017	7100	7625	7401	8801	2017	816
140033	443679	8017	7100	7625	7401	8801	2017	816
140033	443679	8017	7100	7625	7401	8801	2017	816
140033	443679	8017	7100	7625	7401	8801	2017	816
140033	443679	8017	7100	7625	7401	8801	2017	816
140033	443679	8017	7100	7625	7401	8801	2017	816
140033	443679	8017	7100	7625	7401	8801	2017	816
141038	60	8	2	1	1	0	1	0
141038	60	8	2	1	1	0	1	0
141038	60	8	2	1	1	0	1	0
141038	60	8	2	1	1	0	1	0
141038	60	8	2	1	1	0	1	0
141038	60	8	2	1	1	0	1	0
141038	60	8	2	1	1	0	1	0
141038	60	8	2	1	1	0	1	0
142043	2155728	465079	195915	191755	87771	50105	17276	13213
142043	2155728	465079	195915	191755	87771	50105	17276	13213
142043	2155728	465079	195915	191755	87771	50105	17276	13213
142043	2155728	465079	195915	191755	87771	50105	17276	13213
142043	2155728	465079	195915	191755	87771	50105	17276	13213
142043	2155728	465079	195915	191755	87771	50105	17276	13213
142043	2155728	465079	195915	191755	87771	50105	17276	13213
142043	2155728	465079	195915	191755	87771	50105	17276	13213
143063	1761371	197235	27083	125601	70475	38604	15273	6781
143063	1761371	197235	27083	125601	70475	38604	15273	6781
143063	1761371	197235	27083	125601	70475	38604	15273	6781
143063	1761371	197235	27083	125601	70475	38604	15273	6781
143063	1761371	197235	27083	125601	70475	38604	15273	6781
143063	1761371	197235	27083	125601	70475	38604	15273	6781
143063	1761371	197235	27083	125601	70475	38604	15273	6781
143063	1761371	197235	27083	125601	70475	38604	15273	6781
143987	683259	112187	40674	22149	57515	58737	51542	31637
143987	683259	112187	40674	22149	57515	58737	51542	31637
143987	683259	112187	40674	22149	57515	58737	51542	31637
143987	683259	112187	40674	22149	57515	58737	51542	31637
143987	683259	112187	40674	22149	57515	58737	51542	31637
143987	683259	112187	40674	22149	57515	58737	51542	31637
143987	683259	112187	40674	22149	57515	58737	51542	31637
143987	683259	112187	40674	22149	57515	58737	51542	31637
145007	241573	149433	44834	68700	41360	30427	87729	93573
145007	241573	149433	44834	68700	41360	30427	87729	93573
145007	241573	149433	44834	68700	41360	30427	87729	93573
145007	241573	149433	44834	68700	41360	30427	87729	93573
145007	241573	149433	44834	68700	41360	30427	87729	93573
145007	241573	149433	44834	68700	41360	30427	87729	93573
145007	241573	149433	44834	68700	41360	30427	87729	93573
145007	241573	149433	44834	68700	41360	30427	87729	93573
146016	341469	12663	7920	8206	5961	8505	3728	1249
146016	341469	12663	7920	8206	5961	8505	3728	1249
146016	341469	12663	7920	8206	5961	8505	3728	1249
146016	341469	12663	7920	8206	5961	8505	3728	1249
146016	341469	12663	7920	8206	5961	8505	3728	1249
146016	341469	12663	7920	8206	5961	8505	3728	1249
146016	341469	12663	7920	8206	5961	8505	3728	1249
146016	341469	12663	7920	8206	5961	8505	3728	1249
146933	10945	4622	1490	1028	642	370	115	74
146933	10945	4622	1490	1028	642	370	115	74
146933	10945	4622	1490	1028	642	370	115	74
146933	10945	4622	1490	1028	642	370	115	74
146933	10945	4622	1490	1028	642	370	115	74
146933	10945	4622	1490	1028	642	370	115	74
146933	10945	4622	1490	1028	642	370	115	74
146933	10945	4622	1490	1028	642	370	115	74
147936	349312	51846	25032	5983	9655	8836	2917	1136
147936	349312	51846	25032	5983	9655	8836	2917	1136
147936	349312	51846	25032	5983	9655	8836	2917	1136
147936	349312	51846	25032	5983	9655	8836	2917	1136
147936	349312	51846	25032	5983	9655	8836	2917	1136
147936	349312	51846	25032	5983	9655	8836	2917	1136
147936	349312	51846	25032	5983	9655	8836	2917	1136
147936	349312	51846	25032	5983	9655	8836	2917	1136
148945	1027223	71028	17146	26233	4116	5207	700	2824
148945	1027223	71028	17146	26233	4116	5207	700	2824
148945	1027223	71028	17146	26233	4116	5207	700	2824
148945	1027223	71028	17146	26233	4116	5207	700	2824
148945	1027223	71028	17146	26233	4116	5207	700	2824
148945	1027223	71028	17146	26233	4116	5207	700	2824
148945	1027223	71028	17146	26233	4116	5207	700	2824
148945	1027223	71028	17146	26233	4116	5207	700	2824
150970	5135	9909	1420	683	743	436	261	77
150970	5135	9909	1420	683	743	436	261	77
150970	5135	9909	1420	683	743	436	261	77
150970	5135	9909	1420	683	743	436	261	77
150970	5135	9909	1420	683	743	436	261	77
150970	5135	9909	1420	683	743	436	261	77
150970	5135	9909	1420	683	743	436	261	77
150970	5135	9909	1420	683	743	436	261	77
151983	372760	294140	47610	83269	26718	13974	7374	4332
151983	372760	294140	47610	83269	26718	13974	7374	4332
151983	372760	294140	47610	83269	26718	13974	7374	4332
151983	372760	294140	47610	83269	26718	13974	7374	4332
151983	372760	294140	47610	83269	26718	13974	7374	4332
151983	372760	294140	47610	83269	26718	13974	7374	4332
151983	372760	294140	47610	83269	26718	13974	7374	4332
151983	372760	294140	47610	83269	26718	13974	7374	4332
152888	1831893	173844	83388	82900	38527	64962	25183	8911
152888	1831893	173844	83388	82900	38527	64962	25183	8911
152888	1831893	173844	83388	82900	38527	64962	25183	8911
152888	1831893	173844	83388	82900	38527	64962	25183	8911
152888	1831893	173844	83388	82900	38527	64962	25183	8911
152888	1831893	173844	83388	82900	38527	64962	25183	8911
152888	1831893	173844	83388	82900	38527	64962	25183	8911
152888	1831893	173844	83388	82900	38527	64962	25183	8911
153899	374060	16837	10847	6071	8778	13044	6377	4052
153899	374060	16837	10847	6071	8778	13044	6377	4052
153899	374060	16837	10847	6071	8778	13044	6377	4052
153899	374060	16837	10847	6071	8778	13044	6377	4052
153899	374060	16837	10847	6071	8778	13044	6377	4052
153899	374060	16837	10847	6071	8778	13044	6377	4052
153899	374060	16837	10847	6071	8778	13044	6377	4052
153899	374060	16837	10847	6071	8778	13044	6377	4052
154903	91802	72191	139535	146524	121375	75478	15167	19713
154903	91802	72191	139535	146524	121375	75478	15167	19713
154903	91802	72191	139535	146524	121375	75478	15167	19713
154903	91802	72191	139535	146524	121375	75478	15167	19713
154903	91802	72191	139535	146524	121375	75478	15167	19713
154903	91802	72191	139535	146524	121375	75478	15167	19713
154903	91802	72191	139535	146524	121375	75478	15167	19713
154903	91802	72191	139535	146524	121375	75478	15167	19713
155903	924505	101705	49573	27733	13024	2057	1294	1412
155903	924505	101705	49573	27733	13024	2057	1294	1412
155903	924505	101705	49573	27733	13024	2057	1294	1412
155903	924505	101705	49573	27733	13024	2057	1294	1412
155903	924505	101705	49573	27733	13024	2057	1294	1412
155903	924505	101705	49573	27733	13024	2057	1294	1412
155903	924505	101705	49573	27733	13024	2057	1294	1412
155903	924505	101705	49573	27733	13024	2057	1294	1412
156912	45437	18214	16015	2714	2592	2205	1711	681
156912	45437	18214	16015	2714	2592	2205	1711	681
156912	45437	18214	16015	2714	2592	2205	1711	681
156912	45437	18214	16015	2714	2592	2205	1711	681
156912	45437	18214	16015	2714	2592	2205	1711	681
156912	45437	18214	16015	2714	2592	2205	1711	681
156912	45437	18214	16015	2714	2592	2205	1711	681
156912	45437	18214	16015	2714	2592	2205	1711	681
157940	681445	19152	32215	38395	25278	39579	45951	17311
157940	681445	19152	32215	38395	25278	39579	45951	17311
157940	681445	19152	32215	38395	25278	39579	45951	17311
157940	681445	19152	32215	38395	25278	39579	45951	17311
157940	681445	19152	32215	38395	25278	39579	45951	17311
157940	681445	19152	32215	38395	25278	39579	45951	17311
157940	681445	19152	32215	38395	25278	39579	45951	17311
157940	681445	19152	32215	38395	25278	39579	45951	17311
158846	139950	6309	627	1963	2139	426	945	363
158846	139950	6309	627	1963	2139	426	945	363
158846	139950	6309	627	1963	2139	426	945	363
158846	139950	6309	627	1963	2139	426	945	363
158846	139950	6309	627	1963	2139	426	945	363
158846	139950	6309	627	1963	2139	426	945	363
158846	139950	6309	627	1963	2139	426	945	363
158846	139950	6309	627	1963	2139	426	945	363
159852	1023540	490456	383241	79825	256435	268919	501166	360764
159852	1023540	490456	383241	79825	256435	268919	501166	360764
159852	1023540	490456	383241	79825	256435	268919	501166	360764
159852	1023540	490456	383241	79825	256435	268919	501166	360764
159852	1023540	490456	383241	79825	256435	268919	501166	360764
159852	1023540	490456	383241	79825	256435	268919	501166	360764
159852	1023540	490456	383241	79825	256435	268919	501166	360764
159852	1023540	490456	383241	79825	256435	268919	501166	360764
160858	454278	45909	63740	27936	9149	12378	9375	5977
160858	454278	45909	63740	27936	9149	12378	9375	5977
160858	454278	45909	63740	27936	9149	12378	9375	5977
160858	454278	45909	63740	27936	9149	12378	9375	5977
160858	454278	45909	63740	27936	9149	12378	9375	5977
160858	454278	45909	63740	27936	9149	12378	9375	5977
160858	454278	45909	63740	27936	9149	12378	9375	5977
160858	454278	45909	63740	27936	9149	12378	9375	5977
161872	927981	829131	464507	156809	27954	28808	14682	21069
161872	927981	829131	464507	156809	27954	28808	14682	21069
161872	927981	829131	464507	156809	27954	28808	14682	21069
161872	927981	829131	464507	156809	27954	28808	14682	21069
161872	927981	829131	464507	156809	27954	28808	14682	21069
161872	927981	829131	464507	156809	27954	28808	14682	21069
161872	927981	829131	464507	156809	27954	28808	14682	21069
161872	927981	829131	464507	156809	27954	28808	14682	21069
162876	374157	118117	7434	49822	60054	58997	10846	12898
162876	374157	118117	7434	49822	60054	58997	10846	12898
162876	374157	118117	7434	49822	60054	58997	10846	12898
162876	374157	118117	7434	49822	60054	58997	10846	12898
162876	374157	118117	7434	49822	60054	58997	10846	12898
162876	374157	118117	7434	49822	60054	58997	10846	12898
162876	374157	118117	7434	49822	60054	58997	10846	12898
162876	374157	118117	7434	49822	60054	58997	10846	12898
163882	1956261	1433309	194900	74813	39411	872886	1101199	693006
163882	1956261	1433309	194900	74813	39411	872886	1101199	693006
163882	1956261	1433309	194900	74813	39411	872886	1101199	693006
163882	1956261	1433309	194900	74813	39411	872886	1101199	693006
163882	1956261	1433309	194900	74813	39411	872886	1101199	693006
163882	1956261	1433309	194900	74813	39411	872886	1101199	693006
163882	1956261	1433309	194900	74813	39411	872886	1101199	693006
163882	1956261	1433309	194900	74813	39411	872886	1101199	693006
164890	1202311	204077	19414	22285	14582	10231	1578	557
164890	1202311	204077	19414	22285	14582	10231	1578	557
164890	1202311	204077	19414	22285	14582	10231	1578	557
164890	1202311	204077	19414	22285	14582	10231	1578	557
164890	1202311	204077	19414	22285	14582	10231	1578	557
164890	1202311	204077	19414	22285	14582	10231	1578	557
164890	1202311	204077	19414	22285	14582	10231	1578	557
164890	1202311	204077	19414	22285	14582	10231	1578	557
165896	158438	61119	20927	18336	11306	7408	3677	1839
165896	158438	61119	20927	18336	11306	7408	3677	1839
165896	158438	61119	20927	18336	11306	7408	3677	1839
165896	158438	61119	20927	18336	11306	7408	3677	1839
165896	158438	61119	20927	18336	11306	7408	3677	1839
165896	158438	61119	20927	18336	11306	7408	3677	1839
165896	158438	61119	20927	18336	11306	7408	3677	1839
165896	158438	61119	20927	18336	11306	7408	3677	1839
166899	285370	11873	3520	854	1484	2518	1111	871
166899	285370	11873	3520	854	1484	2518	1111	871
166899	285370	11873	3520	854	1484	2518	1111	871
166899	285370	11873	3520	854	1484	2518	1111	871
166899	285370	11873	3520	854	1484	2518	1111	871
166899	285370	11873	3520	854	1484	2518	1111	871
166899	285370	11873	3520	854	1484	2518	1111	871
166899	285370	11873	3520	854	1484	2518	1111	871
167803	570962	39894	25943	30948	47995	39083	4395	1949
167803	570962	39894	25943	30948	47995	39083	4395	1949
167803	570962	39894	25943	30948	47995	39083	4395	1949
167803	570962	39894	25943	30948	47995	39083	4395	1949
167803	570962	39894	25943	30948	47995	39083	4395	1949
167803	570962	39894	25943	30948	47995	39083	4395	1949
167803	570962	39894	25943	30948	47995	39083	4395	1949
167803	570962	39894	25943	30948	47995	39083	4395	1949
168813	1935	845	258	184	104	80	21	11
168813	1935	845	258	184	104	80	21	11
168813	1935	845	258	184	104	80	21	11
168813	1935	845	258	184	104	80	21	11
168813	1935	845	258	184	104	80	21	11
168813	1935	845	258	184	104	80	21	11
168813	1935	845	258	184	104	80	21	11
168813	1935	845	258	184	104	80	21	11
169816	1605	294	378	291	149	34	17	3
169816	1605	294	378	291	149	34	17	3
169816	1605	294	378	291	149	34	17	3
169816	1605	294	378	291	149	34	17	3
169816	1605	294	378	291	149	34	17	3
169816	1605	294	378	291	149	34	17	3
169816	1605	294	378	291	149	34	17	3
169816	1605	294	378	291	149	34	17	3
170820	554701	64780	20158	7582	5076	4183	2531	2207
170820	554701	64780	20158	7582	5076	4183	2531	2207
170820	554701	64780	20158	7582	5076	4183	2531	2207
170820	554701	64780	20158	7582	5076	4183	2531	2207
170820	554701	64780	20158	7582	5076	4183	2531	2207
170820	554701	64780	20158	7582	5076	4183	2531	2207
170820	554701	64780	20158	7582	5076	4183	2531	2207
170820	554701	64780	20158	7582	5076	4183	2531	2207
171827	513710	7854	115	4177	6258	6397	1160	179
171827	513710	7854	115	4177	6258	6397	1160	179
171827	513710	7854	115	4177	6258	6397	1160	179
171827	513710	7854	115	4177	6258	6397	1160	179
171827	513710	7854	115	4177	6258	6397	1160	179
171827	513710	7854	115	4177	6258	6397	1160	179
171827	513710	7854	115	4177	6258	6397	1160	179
171827	513710	7854	115	4177	6258	6397	1160	179
172831	13	3	0	1	0	1	0	0
172831	13	3	0	1	0	1	0	0
172831	13	3	0	1	0	1	0	0
172831	13	3	0	1	0	1	0	0
172831	13	3	0	1	0	1	0	0
172831	13	3	0	1	0	1	0	0
172831	13	3	0	1	0	1	0	0
172831	13	3	0	1	0	1	0	0
173834	40	2	0	0	0	1	1	0
173834	40	2	0	0	0	1	1	0
173834	40	2	0	0	0	1	1	0
173834	40	2	0	0	0	1	1	0
173834	40	2	0	0	0	1	1	0
173834	40	2	0	0	0	1	1	0
173834	40	2	0	0	0	1	1	0
173834	40	2	0	0	0	1	1	0
174840	60100	25788	5292	11289	3274	5223	1015	470
174840	60100	25788	5292	11289	3274	5223	1015	470
174840	60100	25788	5292	11289	3274	5223	1015	470
174840	60100	25788	5292	11289	3274	5223	1015	470
174840	60100	25788	5292	11289	3274	5223	1015	470
174840	60100	25788	5292	11289	3274	5223	1015	470
174840	60100	25788	5292	11289	3274	5223	1015	470
174840	60100	25788	5292	11289	3274	5223	1015	470
175752	750002	281020	22556	51883	20667	52586	13052	8601
175752	750002	281020	22556	51883	20667	52586	13052	8601
175752	750002	281020	22556	51883	20667	52586	13052	8601
175752	750002	281020	22556	51883	20667	52586	13052	8601
175752	750002	281020	22556	51883	20667	52586	13052	8601
175752	750002	281020	22556	51883	20667	52586	13052	8601
175752	750002	281020	22556	51883	20667	52586	13052	8601
175752	750002	281020	22556	51883	20667	52586	13052	8601
176757	929066	61608	2184	12070	10700	16029	2423	445
176757	929066	61608	2184	12070	10700	16029	2423	445
176757	929066	61608	2184	12070	10700	16029	2423	445
176757	929066	61608	2184	12070	10700	16029	2423	445
176757	929066	61608	2184	12070	10700	16029	2423	445
176757	929066	61608	2184	12070	10700	16029	2423	445
176757	929066	61608	2184	12070	10700	16029	2423	445
176757	929066	61608	2184	12070	10700	16029	2423	445
177765	800967	51408	21648	11872	11927	2971	912	316
177765	800967	51408	21648	11872	11927	2971	912	316
177765	800967	51408	21648	11872	11927	2971	912	316
177765	800967	51408	21648	11872	11927	2971	912	316
177765	800967	51408	21648	11872	11927	2971	912	316
177765	800967	51408	21648	11872	11927	2971	912	316
177765	800967	51408	21648	11872	11927	2971	912	316
177765	800967	51408	21648	11872	11927	2971	912	316
178772	1342233	59893	18774	8319	4469	2589	986	612
178772	1342233	59893	18774	8319	4469	2589	986	612
178772	1342233	59893	18774	8319	4469	2589	986	612
178772	1342233	59893	18774	8319	4469	2589	986	612
178772	1342233	59893	18774	8319	4469	2589	986	612
178772	1342233	59893	18774	8319	4469	2589	986	612
178772	1342233	59893	18774	8319	4469	2589	986	612
178772	1342233	59893	18774	8319	4469	2589	986	612
179779	39236	61409	30208	8981	20248	6261	559	430
179779	39236	61409	30208	8981	20248	6261	559	430
179779	39236	61409	30208	8981	20248	6261	559	430
179779	39236	61409	30208	8981	20248	6261	559	430
179779	39236	61409	30208	8981	20248	6261	559	430
179779	39236	61409	30208	8981	20248	6261	559	430
179779	39236	61409	30208	8981	20248	6261	559	430
179779	39236	61409	30208	8981	20248	6261	559	430
180782	1222559	45340	15184	10237	4362	2190	906	604
180782	1222559	45340	15184	10237	4362	2190	906	604
180782	1222559	45340	15184	10237	4362	2190	906	604
180782	1222559	45340	15184	10237	4362	2190	906	604
180782	1222559	45340	15184	10237	4362	2190	906	604
180782	1222559	45340	15184	10237	4362	2190	906	604
180782	1222559	45340	15184	10237	4362	2190	906	604
180782	1222559	45340	15184	10237	4362	2190	906	604
181790	518183	105171	22683	9567	13278	12642	6179	2259
181790	518183	105171	22683	9567	13278	12642	6179	2259
181790	518183	105171	22683	9567	13278	12642	6179	2259
181790	518183	105171	22683	9567	13278	12642	6179	2259
181790	518183	105171	22683	9567	13278	12642	6179	2259
181790	518183	105171	22683	9567	13278	12642	6179	2259
181790	518183	105171	22683	9567	13278	12642	6179	2259
181790	518183	105171	22683	9567	13278	12642	6179	2259
182796	164338	57070	8583	4695	5371	12191	5648	2008
182796	164338	57070	8583	4695	5371	12191	5648	2008
182796	164338	57070	8583	4695	5371	12191	5648	2008
182796	164338	57070	8583	4695	5371	12191	5648	2008
182796	164338	57070	8583	4695	5371	12191	5648	2008
182796	164338	57070	8583	4695	5371	12191	5648	2008
182796	164338	57070	8583	4695	5371	12191	5648	2008
182796	164338	57070	8583	4695	5371	12191	5648	2008
183801	68593	71637	8975	16906	6888	8660	3941	2912
183801	68593	71637	8975	16906	6888	8660	3941	2912
183801	68593	71637	8975	16906	6888	8660	3941	2912
183801	68593	71637	8975	16906	6888	8660	3941	2912
183801	68593	71637	8975	16906	6888	8660	3941	2912
183801	68593	71637	8975	16906	6888	8660	3941	2912
183801	68593	71637	8975	16906	6888	8660	3941	2912
183801	68593	71637	8975	16906	6888	8660	3941	2912
184709	719224	147438	29330	57165	57750	16329	19886	8219
184709	719224	147438	29330	57165	57750	16329	19886	8219
184709	719224	147438	29330	57165	57750	16329	19886	8219
184709	719224	147438	29330	57165	57750	16329	19886	8219
184709	719224	147438	29330	57165	57750	16329	19886	8219
184709	719224	147438	29330	57165	57750	16329	19886	8219
184709	719224	147438	29330	57165	57750	16329	19886	8219
184709	719224	147438	29330	57165	57750	16329	19886	8219
185714	161106	146980	8328	10177	16129	11653	4855	1555
185714	161106	146980	8328	10177	16129	11653	4855	1555
185714	161106	146980	8328	10177	16129	11653	4855	1555
